Season,ranker,name_display,player_id,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards
2007,26,Michael Braunstein,michael-braunstein-1,Ohio,MAC,12,38,38,100.0,20,24,83.3,98,
2007,27,Michael Torres,michael-torres-1,UCF,CUSA,13,50,51,98.0,20,24,83.3,110,
2007,28,John Sullivan,john-sullivan-1,New Mexico,MWC,12,30,31,96.8,29,35,82.9,117,AA
2007,29,Travis Bell,travis-bell-1,Georgia Tech,ACC,13,37,37,100.0,23,28,82.1,106,
2007,30,Chris Summers,chris-summers-1,Purdue,Big Ten,13,56,56,100.0,18,22,81.8,110,
2007,31,Conor Lee,conor-lee-1,Pitt,Big East,12,28,28,100.0,18,22,81.8,82,
2007,32,Ryan Bailey,ryan-bailey-1,Texas,Big 12,13,58,59,98.3,18,22,81.8,112,
2007,33,Chris Manfredini,chris-manfredini-1,Texas Christian,MWC,13,37,37,100.0,22,27,81.5,103,
2007,34,Tony Ciaravino,tony-ciaravino-1,Connecticut,Big East,13,34,38,89.5,22,27,81.5,100,
2007,35,Jason Bondzio,jason-bondzio-1,Arizona,Pac-10,12,37,38,97.4,21,26,80.8,100,
2007,36,Jud Dunlevy,jud-dunlevy-1,Virginia Tech,ACC,14,45,47,95.7,21,26,80.8,108,
2007,37,Chris Gould,chris-gould-1,Virginia,ACC,13,35,37,94.6,16,20,80.0,83,
2007,38,Jason Smith,jason-smith-2,Colorado State,MWC,12,33,33,100.0,16,20,80.0,81,
2007,39,Matt Evensen,matt-evensen-1,Oregon,Pac-10,13,52,52,100.0,16,20,80.0,100,
2007,40,Gary Cismesia,gary-cismesia-1,Florida State,ACC,13,28,29,96.6,27,34,79.4,109,
2007,41,Sinisa Vrvilo,sinisa-vrvilo-1,Bowling Green,MAC,13,47,47,100.0,15,19,78.9,92,
2007,42,Colt David,colt-david-1,LSU,SEC,14,63,63,100.0,26,33,78.8,141,
2007,43,Brooks Rossman,brooks-rossman-1,Kansas State,Big 12,12,44,46,95.7,22,28,78.6,110,
2007,44,Swayze Waters,swayze-waters-1,UAB,CUSA,12,21,23,91.3,22,28,78.6,87,
2007,45,Brandon Coutu,brandon-coutu-1,Georgia,SEC,13,49,49,100.0,18,23,78.3,103,
2007,46,Ryan Pretorius,ryan-pretorius-1,Ohio State,Big Ten,13,48,49,98.0,18,23,78.3,102,
2007,47,Ian McGarvey,ian-mcgarvey-1,Ball State,MAC,7,16,17,94.1,7,9,77.8,37,
2007,48,Joel Monroe,joel-monroe-1,Minnesota,Big Ten,12,28,28,100.0,7,9,77.8,49,
2007,49,Tino Amancio,tino-amancio-1,Idaho,WAC,12,30,30,100.0,14,18,77.8,72,
2007,50,Sergio Aguayo,sergio-aguayo-1,Nevada-Las Vegas,MWC,12,21,22,95.5,17,22,77.3,72,
2007,51,Adam Carlson,adam-carlson-1,Mississippi State,SEC,13,33,34,97.1,10,13,76.9,63,
2007,52,Drew Edmiston,drew-edmiston-1,Louisiana,Sun Belt,12,31,34,91.2,10,13,76.9,61,
2007,53,Kevin Kelly,kevin-kelly-1,Penn State,Big Ten,13,44,45,97.8,20,26,76.9,104,
2007,54,Art Carmody,art-carmody-1,Louisville,Big East,12,53,53,100.0,13,17,76.5,92,
2007,55,Ryan Succop,ryan-succop-1,South Carolina,SEC,12,37,37,100.0,13,17,76.5,76,
2007,56,Brett Jaekle,brett-jaekle-1,Nevada,WAC,13,51,54,94.4,16,21,76.2,99,
2007,57,A.J. Principe,aj-principe-1,Buffalo,MAC,12,32,34,94.1,15,20,75.0,77,
2007,58,Daniel Padilla,daniel-padilla-1,Oregon,Pac-10,5,7,7,100.0,3,4,75.0,16,
2007,59,Nate Reed,nate-reed-1,Kent State,MAC,12,25,30,83.3,18,24,75.0,79,
2007,60,Ryan Perkins,ryan-perkins-1,Washington,Pac-10,13,45,46,97.8,15,20,75.0,90,
2007,61,Jeremy Ito,jeremy-ito-1,Rutgers,Big East,13,51,51,100.0,23,31,74.2,120,
2007,62,Alex Tejada,alex-tejada-1,Arkansas,SEC,13,58,60,96.7,17,23,73.9,109,
2007,63,Obi Egekeze,obi-egekeze-1,Maryland,ACC,13,36,36,100.0,17,23,73.9,87,
2007,64,Wes Byrum,wes-byrum-1,Auburn,SEC,13,35,36,97.2,17,23,73.9,86,
2007,65,Romeen Abdollmohammadi,romeen-abdollmohammadi-1,Washington State,Pac-10,12,34,35,97.1,14,19,73.7,76,
2007,66,Leigh Tiffin,leigh-tiffin-1,Alabama,SEC,13,36,36,100.0,25,34,73.5,111,
2007,67,Mike Jones,mike-jones-3,Western Michigan,MAC,11,31,36,86.1,11,15,73.3,64,
2007,68,Daniel Lincoln,daniel-lincoln-1,Tennessee,SEC,14,52,53,98.1,21,29,72.4,115,
2007,69,Anthony Binswanger,anthony-binswanger-1,Marshall,CUSA,12,33,35,94.3,13,18,72.2,72,
2007,70,Billy Vinnedge,billy-vinnedge-1,Wyoming,MWC,12,22,24,91.7,13,18,72.2,61,
2007,71,Ross Thevenot,ross-thevenot-1,Tulane,CUSA,12,34,34,100.0,13,18,72.2,73,
2007,72,Mitch Payne,mitch-payne-1,BYU,MWC,13,43,45,95.6,10,14,71.4,73,
2007,73,Patrick Shadle,patrick-shadle-1,Syracuse,Big East,12,23,24,95.8,10,14,71.4,53,
2007,74,Zach Johnson,zach-johnson-1,Eastern Michigan,MAC,12,27,31,87.1,5,7,71.4,42,
2007,75,Dan Kelly,dan-kelly-1,Hawaii,WAC,13,70,74,94.6,12,17,70.6,106,
2007,76,Ryan Harrison,ryan-harrison-1,Air Force,MWC,13,44,46,95.7,19,27,70.4,101,
2007,77,Warley Leroy,warley-leroy-1,Florida Atlantic,Sun Belt,13,44,46,95.7,19,27,70.4,101,
2007,78,Daniel Murray,daniel-murray-1,Iowa,Big Ten,12,16,18,88.9,7,10,70.0,37,
2007,79,Scott Webb,scott-webb-1,Kansas,Big 12,13,66,67,98.5,18,26,69.2,120,
2007,80,Pat McAfee,pat-mcafee-1,West Virginia,Big East,13,64,65,98.5,13,19,68.4,103,
2007,81,Brett Swenson,brett-swenson-1,Michigan State,Big Ten,13,53,54,98.1,15,22,68.2,98,
2007,82,Justin Estes,justin-estes-1,Southern Mississippi,CUSA,13,39,41,95.1,15,22,68.2,84,
2007,83,Matt Reagan,matt-reagan-1,Memphis,CUSA,13,35,38,92.1,15,22,68.2,80,
2007,84,Alexis Serna,alexis-serna-1,Oregon State,Pac-10,13,38,38,100.0,18,27,66.7,92,
2007,85,Amado Villarreal,amado-villarreal-1,Northwestern,Big Ten,12,36,37,97.3,12,18,66.7,72,
2007,86,Chris James,chris-james-4,Western Kentucky,Ind,12,42,45,93.3,14,21,66.7,84,
2007,87,Chris Kelly,chris-kelly-1,Western Michigan,MAC,6,1,1,100.0,2,3,66.7,7,
2007,88,Chris Nendick,chris-nendick-1,Northern Illinois,MAC,12,25,27,92.6,12,18,66.7,61,
2007,89,Clint Stitser,clint-stitser-1,Fresno State,WAC,13,47,49,95.9,16,24,66.7,95,
2007,90,Cole Wilson,cole-wilson-1,Louisiana-Monroe,Sun Belt,12,32,33,97.0,10,15,66.7,62,
2007,91,Daren Daly,daren-daly-1,Miami (FL),ACC,8,5,5,100.0,4,6,66.7,17,
2007,92,David Defatta,david-defatta-1,Middle Tennessee State,Sun Belt,12,4,4,100.0,4,6,66.7,16,
2007,93,Joey Ijjas,joey-ijjas-1,Florida,SEC,13,72,73,98.6,10,15,66.7,102,
2007,94,Joey Mack,joey-mack-1,Memphis,CUSA,5,2,2,100.0,2,3,66.7,8,
2007,95,Paul Young,paul-young-1,New Mexico State,WAC,11,31,34,91.2,12,18,66.7,67,
2007,96,Steve Aponavicius,steve-aponavicius-1,Boston College,ACC,14,46,50,92.0,12,18,66.7,82,
2007,97,Delbert Alvarado,delbert-alvarado-1,South Florida,Big East,13,52,53,98.1,19,29,65.5,109,
2007,98,Josh Arauco,josh-arauco-1,Arkansas State,Sun Belt,12,34,34,100.0,15,23,65.2,79,
2007,99,Bryant Hahnfeldt,bryant-hahnfeldt-1,Vanderbilt,SEC,12,28,29,96.6,13,20,65.0,67,
2007,100,Jordan Kay,jordan-kay-1,California,Pac-10,13,48,48,100.0,13,20,65.0,87,
2007,101,Nathan Parseghian,nathan-parseghian-1,Miami (OH),MAC,13,18,18,100.0,13,20,65.0,57,
2007,102,Thomas Morstead,thomas-morstead-1,SMU,CUSA,12,43,43,100.0,13,20,65.0,82,
2007,103,Joey Bullen,joey-bullen-1,Navy,Ind,10,43,45,95.6,11,17,64.7,76,
2007,104,Joshua Shene,joshua-shene-1,Ole Miss,SEC,12,24,25,96.0,11,17,64.7,57,
2007,105,Andrew Aguila,andrew-aguila-1,Central Michigan,MAC,14,60,64,93.8,9,14,64.3,87,
2007,106,Kevin Eberhart,kevin-eberhart-1,Colorado,Big 12,13,41,42,97.6,16,25,64.0,89,
2007,107,Lones Seiber,lones-seiber-1,Kentucky,SEC,13,51,54,94.4,16,25,64.0,99,
2007,108,Chris Abed,chris-abed-1,Florida International,Sun Belt,11,9,11,81.8,5,8,62.5,24,
2007,109,Alex Trlica,alex-trlica-1,Texas Tech,Big 12,13,67,67,100.0,13,21,61.9,106,
2007,110,Jake Brownell,jake-brownell-1,Temple,MAC,12,18,19,94.7,13,21,61.9,57,
2007,111,Peter Caldwell,peter-caldwell-1,Utah State,WAC,12,25,25,100.0,13,21,61.9,64,
2007,112,Mark Buchholz,mark-buchholz-1,Clemson,ACC,13,48,48,100.0,22,36,61.1,114,
2007,113,Francesco Zampogna,francesco-zampogna-1,Miami (FL),ACC,10,23,24,95.8,9,15,60.0,50,
2007,114,Matt Harmon,matt-harmon-2,Navy,Ind,10,15,15,100.0,6,10,60.0,33,
2007,115,Matt Szymanski,matt-szymanski-1,Texas A&M,Big 12,13,39,40,97.5,15,25,60.0,84,
2007,116,Ben Hartman,ben-hartman-1,East Carolina,CUSA,13,50,50,100.0,13,22,59.1,89,
2007,117,T.J. Lawrence,tj-lawrence-2,Houston,CUSA,13,54,55,98.2,13,22,59.1,93,
2007,118,Clark Fangmeier,clark-fangmeier-1,Rice,CUSA,12,46,47,97.9,7,12,58.3,67,
2007,119,Jarod Tracy,jarod-tracy-1,Tulsa,CUSA,14,73,76,96.1,7,12,58.3,94,
2007,120,Jake Hogue,jake-hogue-1,Ball State,MAC,13,33,34,97.1,11,19,57.9,66,
2007,121,Jake Rogers,jake-rogers-1,Cincinnati,Big East,13,51,54,94.4,11,19,57.9,84,
2007,122,Danny Horwedel,danny-horwedel-1,Louisiana Tech,WAC,12,25,26,96.2,12,21,57.1,61,
2007,123,Jason Ricks,jason-ricks-1,Oklahoma State,Big 12,11,38,39,97.4,8,14,57.1,62,
2007,124,Bret Culbertson,bret-culbertson-1,Iowa State,Big 12,12,26,26,100.0,10,18,55.6,56,
2007,125,Derek Belch,derek-belch-1,Stanford,Pac-10,12,26,26,100.0,15,27,55.6,71,
2007,126,Owen Tolson,owen-tolson-1,Army,Ind,12,6,6,100.0,8,15,53.3,30,
2007,127,Thomas Moreland,thomas-moreland-1,North Texas,Sun Belt,12,34,36,94.4,8,15,53.3,58,
2007,128,Adam Demarco,adam-demarco-1,Army,Ind,9,16,17,94.1,1,2,50.0,19,
2007,129,Austin Signor,austin-signor-1,Iowa,Big Ten,11,8,10,80.0,3,6,50.0,17,
2007,130,Brandon Walker,brandon-walker-1,Notre Dame,Ind,11,22,23,95.7,6,12,50.0,40,
2007,131,Caleb Allen,caleb-allen-1,Baylor,Big 12,12,9,10,90.0,3,6,50.0,18,
2007,132,Dan Bailey,dan-bailey-1,Oklahoma State,Big 12,7,20,20,100.0,2,4,50.0,26,
2007,133,Dustin Rivest,dustin-rivest-1,Florida International,Sun Belt,5,5,6,83.3,2,4,50.0,11,
2007,134,Jared Strubeck,jared-strubeck-1,San Jose State,WAC,12,22,22,100.0,10,20,50.0,52,
2007,135,Trevor Cook,trevor-cook-1,Miami (OH),MAC,8,8,9,88.9,5,10,50.0,23,
2007,136,Nick Maggio,nick-maggio-1,Duke,ACC,8,13,13,100.0,2,5,40.0,19,
2007,137,Sean Dutcher,sean-dutcher-1,Eastern Michigan,MAC,5,4,5,80.0,2,5,40.0,10,
2007,138,Shea Brewster,shea-brewster-1,Baylor,Big 12,7,17,19,89.5,3,8,37.5,26,
2007,139,Jason Gingell,jason-gingell-1,Michigan,Big Ten,5,14,14,100.0,3,9,33.3,23,
2007,140,Matt King,matt-king-1,Middle Tennessee State,Sun Belt,11,34,37,91.9,2,7,28.6,40,
2007,141,Jason Giannini,jason-giannini-1,Minnesota,Big Ten,2,9,9,100.0,1,4,25.0,12,
2007,142,Joe Surgan,joe-surgan-1,Duke,ACC,12,4,6,66.7,1,5,20.0,7,
2007,143,Brian Sheffield,brian-sheffield-1,Arkansas State,Sun Belt,12,0,0,,0,1,0.0,0,
2007,144,Brian Smith,brian-smith-3,BYU,MWC,6,4,6,66.7,0,1,0.0,4,
2007,145,Greg Meyers,greg-meyers-1,Duke,ACC,2,3,3,100.0,0,1,0.0,3,
2007,146,Jared Ballman,jared-ballman-1,Washington,Pac-10,13,0,0,,0,1,0.0,0,
2007,147,Loren Langley,loren-langley-1,Washington State,Pac-10,1,0,0,,0,1,0.0,0,
2007,148,Nate Whitaker,nate-whitaker-1,Notre Dame,Ind,10,1,2,50.0,0,1,0.0,1,
2007,149,Radi Jabour,radi-jabour-1,Louisiana-Monroe,Sun Belt,1,0,0,,0,1,0.0,0,
2007,150,Ryan Jastram,ryan-jastram-1,New Mexico State,WAC,12,5,5,100.0,0,1,0.0,5,
2007,151,Will Johnson,will-johnson-1,San Jose State,WAC,4,7,8,87.5,0,3,0.0,7,
2007,152,Zach Kutch,zach-kutch-1,Auburn,SEC,5,1,1,100.0,0,1,0.0,1,
2007,153,Andrew Friedman,andrew-friedman-1,Alabama,SEC,1,1,1,100.0,0,0,,1,
2007,154,Andy Bailey,andy-bailey-1,Georgia,SEC,3,1,2,50.0,0,0,,1,
2007,155,Brandon Yingling,brandon-yingling-1,Cincinnati,Big East,4,6,7,85.7,0,0,,6,
2007,156,Brock Jaramillo,brock-jaramillo-1,Boise State,WAC,4,3,3,100.0,0,0,,3,
2007,157,Chase Turner,chase-turner-1,Houston,CUSA,13,0,2,0.0,0,0,,0,
2007,158,Chris Glenn,chris-glenn-1,West Virginia,Big East,2,2,2,100.0,0,0,,2,
2007,159,Chris Ulinski,chris-ulinski-1,Utah State,WAC,12,1,3,33.3,0,0,,1,
2007,160,Collin Wagner,collin-wagner-1,Penn State,Big Ten,2,2,2,100.0,0,0,,2,
2007,161,Garcia Day,garcia-day-1,Boise State,WAC,1,2,2,100.0,0,0,,2,
2007,162,Ian Smart,ian-smart-1,Boise State,WAC,13,0,1,0.0,0,0,,0,
2007,163,Jared Lamb,jared-lamb-1,Colorado State,MWC,1,1,1,100.0,0,0,,1,
2007,164,J.J. Housley,jj-housley-1,Kentucky,SEC,2,2,2,100.0,0,0,,2,
2007,165,John Laughrey,john-laughrey-1,Vanderbilt,SEC,1,1,1,100.0,0,0,,1,
2007,166,Jonathan Phillips,jonathan-phillips-1,Florida,SEC,1,0,1,0.0,0,0,,0,
2007,167,Josh Cherry,josh-cherry-1,Kansas State,Big 12,4,2,2,100.0,0,0,,2,
2007,168,Kevin Trulock,kevin-trulock-1,Indiana,Big Ten,3,1,1,100.0,0,0,,1,
2007,169,Richard Jackson,richard-jackson-2,Clemson,ACC,3,2,2,100.0,0,0,,2,
2007,170,Richie Bean,richie-bean-1,Texas A&M,Big 12,2,1,2,50.0,0,0,,1,
2007,171,Scott Blair,scott-blair-1,Georgia Tech,ACC,13,1,1,100.0,0,0,,1,
2007,172,Spencer Lanning,spencer-lanning-1,South Carolina,SEC,1,1,1,100.0,0,0,,1,
2007,173,Tim Schwerdt,tim-schwerdt-1,Kansas State,Big 12,1,0,1,0.0,0,0,,0,
2007,174,Wade Penner,wade-penner-1,Washington State,Pac-10,3,2,2,100.0,0,0,,2,
2007,175,Zac Minturn,zac-minturn-1,Western Kentucky,Ind,2,6,6,100.0,0,0,,6,
2007,,League Average,,,,,,,96.5,,,72.0,,
2008,1,Alonso Rojas,alonso-rojas-1,Kansas,Big 12,13,0,0,,2,2,100.0,6,
2008,2,Chris Ulinski,chris-ulinski-1,Utah State,WAC,12,0,0,,2,2,100.0,6,
2008,3,Collin Wagner,collin-wagner-1,Penn State,Big Ten,4,3,3,100.0,1,1,100.0,6,
2008,4,Cory Fowler,cory-fowler-1,Texas Tech,Big 12,2,4,6,66.7,1,1,100.0,7,
2008,5,Jordan Kay,jordan-kay-1,California,Pac-10,5,2,2,100.0,1,1,100.0,5,
2008,6,Josh Jasper,josh-jasper-1,LSU,SEC,13,5,5,100.0,2,2,100.0,11,
2008,7,Ross Gornall,ross-gornall-1,Florida Atlantic,Sun Belt,3,3,3,100.0,1,1,100.0,6,
2008,8,Graham Gano,graham-gano-1,Florida State,ACC,11,33,34,97.1,24,26,92.3,105,
2008,9,Jason Smith,jason-smith-2,Colorado State,MWC,11,31,31,100.0,12,13,92.3,67,
2008,10,Jonathan Phillips,jonathan-phillips-1,Florida,SEC,14,78,79,98.7,12,13,92.3,114,
2008,11,Louie Sakoda,louie-sakoda-1,Utah,MWC,13,56,57,98.2,22,24,91.7,122,AA
2008,12,Matt Bosher,matt-bosher-1,Miami (FL),ACC,13,40,40,100.0,18,20,90.0,94,
2008,13,Aaron Pettrey,aaron-pettrey-1,Ohio State,Big Ten,13,1,1,100.0,7,8,87.5,22,
2008,14,Jason Bondzio,jason-bondzio-1,Arizona,Pac-10,13,55,55,100.0,14,16,87.5,97,
2008,15,Kyle Watson,kyle-watson-1,Nevada-Las Vegas,MWC,12,35,35,100.0,7,8,87.5,56,
2008,16,Nathan Parseghian,nathan-parseghian-1,Miami (OH),MAC,12,23,23,100.0,20,23,87.0,83,
2008,17,Dave Teggart,dave-teggart-1,Connecticut,Big East,6,16,16,100.0,13,15,86.7,55,
2008,18,Trent Mossbrucker,trent-mossbrucker-1,Iowa,Big Ten,12,31,33,93.9,13,15,86.7,70,
2008,19,Kai Forbath,kai-forbath-1,UCLA,Pac-10,12,21,22,95.5,19,22,86.4,78,
2008,20,Matt Harmon,matt-harmon-2,Navy,Ind,13,38,40,95.0,19,22,86.4,95,
2008,21,Alex Henery,alex-henery-1,Nebraska,Big 12,13,56,57,98.2,18,21,85.7,110,
2008,22,Randy Bullock,randy-bullock-1,Texas A&M,Big 12,7,20,21,95.2,6,7,85.7,38,
2008,23,Josh Arauco,josh-arauco-1,Arkansas State,Sun Belt,11,37,38,97.4,17,20,85.0,88,
2008,24,Pat McAfee,pat-mcafee-1,West Virginia,Big East,13,36,36,100.0,17,20,85.0,87,
2008,25,Josh Czajkowski,josh-czajkowski-1,North Carolina State,ACC,13,33,34,97.1,16,19,84.2,81,
2008,26,Conor Lee,conor-lee-1,Pitt,Big East,13,38,38,100.0,20,24,83.3,98,
2008,27,Hunter Lawrence,hunter-lawrence-1,Texas,Big 12,12,60,60,100.0,10,12,83.3,90,
2008,28,Kevin Kelly,kevin-kelly-1,Penn State,Big Ten,13,60,60,100.0,20,24,83.3,120,
2008,29,Peter Caldwell,peter-caldwell-1,Utah State,WAC,12,32,33,97.0,10,12,83.3,62,
2008,30,Philip Welch,philip-welch-1,Wisconsin,Big Ten,13,39,40,97.5,20,24,83.3,99,
2008,31,Ryan Harrison,ryan-harrison-1,Air Force,MWC,13,36,36,100.0,24,29,82.8,108,
2008,32,Aaron Zagory,aaron-zagory-1,Stanford,Pac-10,12,35,37,94.6,14,17,82.4,77,
2008,33,Brett Jaekle,brett-jaekle-1,Nevada,WAC,13,63,63,100.0,14,17,82.4,105,
2008,34,Patrick Shadle,patrick-shadle-1,Syracuse,Big East,12,25,25,100.0,14,17,82.4,67,
2008,35,Joshua Shene,joshua-shene-1,Ole Miss,SEC,13,52,52,100.0,17,21,81.0,103,
2008,36,Amado Villarreal,amado-villarreal-1,Northwestern,Big Ten,13,30,34,88.2,20,25,80.0,90,
2008,37,Ben Deline,ben-deline-1,Colorado State,MWC,6,6,6,100.0,4,5,80.0,18,
2008,38,Ross Evans,ross-evans-1,Texas Christian,MWC,13,49,55,89.1,16,20,80.0,97,
2008,39,Dustin Keys,dustin-keys-1,Virginia Tech,ACC,14,32,34,94.1,23,29,79.3,101,
2008,40,Swayze Waters,swayze-waters-1,UAB,CUSA,12,24,27,88.9,19,24,79.2,81,
2008,41,Dan Bailey,dan-bailey-1,Oklahoma State,Big 12,13,65,65,100.0,15,19,78.9,110,
2008,42,Ryan Pretorius,ryan-pretorius-1,Ohio State,Big Ten,12,38,39,97.4,15,19,78.9,83,
2008,43,Brett Swenson,brett-swenson-1,Michigan State,Big Ten,13,34,34,100.0,22,28,78.6,100,
2008,44,Nick Maggio,nick-maggio-1,Duke,ACC,11,28,28,100.0,11,14,78.6,61,
2008,45,Morgan Flint,morgan-flint-1,Oregon,Pac-10,7,28,28,100.0,7,9,77.8,49,
2008,46,Jarod Tracy,jarod-tracy-1,Tulsa,CUSA,13,78,80,97.5,10,13,76.9,108,
2008,47,Warley Leroy,warley-leroy-1,Florida Atlantic,Sun Belt,12,34,37,91.9,10,13,76.9,64,
2008,48,Alex Steigerwald,alex-steigerwald-1,Toledo,MAC,12,29,31,93.5,16,21,76.2,77,
2008,49,Andrew Aguila,andrew-aguila-1,Central Michigan,MAC,13,44,46,95.7,16,21,76.2,92,
2008,50,Colt David,colt-david-1,LSU,SEC,13,43,44,97.7,16,21,76.2,91,
2008,51,Ian McGarvey,ian-mcgarvey-1,Ball State,MAC,14,63,63,100.0,16,21,76.2,111,
2008,52,Thomas Weber,thomas-weber-1,Arizona State,Pac-10,12,29,30,96.7,19,25,76.0,86,
2008,53,Brooks Rossman,brooks-rossman-1,Kansas State,Big 12,12,54,55,98.2,9,12,75.0,81,
2008,54,Jacob Branstetter,jacob-branstetter-1,Kansas,Big 12,12,51,52,98.1,9,12,75.0,78,
2008,55,James Aho,james-aho-1,New Mexico,MWC,12,24,24,100.0,18,24,75.0,78,
2008,56,Joel Monroe,joel-monroe-1,Minnesota,Big Ten,13,34,36,94.4,12,16,75.0,70,
2008,57,Matt Eller,matt-eller-1,Illinois,Big Ten,12,39,41,95.1,15,20,75.0,84,
2008,58,Mike Salerno,mike-salerno-1,Northern Illinois,MAC,13,34,34,100.0,18,24,75.0,88,
2008,59,Robert Randolph,robert-randolph-1,Virginia,ACC,5,6,6,100.0,3,4,75.0,15,
2008,60,Vinny Zaccario,vinny-zaccario-1,Memphis,CUSA,6,10,11,90.9,6,8,75.0,28,
2008,61,Jeff Wolfert,jeff-wolfert-1,Missouri,Big 12,14,73,73,100.0,20,27,74.1,133,
2008,62,Jose Martinez,jose-martinez-1,UTEP,CUSA,12,45,46,97.8,20,27,74.1,105,
2008,63,Thomas Morstead,thomas-morstead-1,SMU,CUSA,12,29,30,96.7,11,15,73.3,62,
2008,64,Carson Wiggs,carson-wiggs-1,Purdue,Big Ten,12,19,21,90.5,8,11,72.7,43,
2008,65,Matt Reagan,matt-reagan-1,Memphis,CUSA,9,31,32,96.9,8,11,72.7,55,
2008,66,Bryant Hahnfeldt,bryant-hahnfeldt-1,Vanderbilt,SEC,13,30,30,100.0,13,18,72.2,69,
2008,67,Alan Gendreau,alan-gendreau-1,Middle Tennessee State,Sun Belt,12,32,32,100.0,10,14,71.4,62,
2008,68,David Seawright,david-seawright-1,California,Pac-10,5,26,26,100.0,5,7,71.4,41,
2008,69,Joe Carithers,joe-carithers-1,Eastern Michigan,MAC,12,38,38,100.0,10,14,71.4,68,
2008,70,Maikon Bonani,maikon-bonani-1,South Florida,Big East,11,31,32,96.9,15,21,71.4,76,
2008,71,Mark Buchholz,mark-buchholz-1,Clemson,ACC,13,40,40,100.0,15,21,71.4,85,
2008,72,Mitch Payne,mitch-payne-1,BYU,MWC,13,54,56,96.4,10,14,71.4,84,
2008,73,Shay Haddock,shay-haddock-1,Arkansas,SEC,6,10,11,90.9,5,7,71.4,25,
2008,74,A.J. Principe,aj-principe-1,Buffalo,MAC,14,48,52,92.3,12,17,70.6,84,
2008,75,Jeremy Knott,jeremy-knott-1,North Texas,Sun Belt,12,22,28,78.6,12,17,70.6,58,
2008,76,San San Te,san-san-te-1,Rutgers,Big East,13,45,48,93.8,12,17,70.6,81,
2008,77,Drew Edmiston,drew-edmiston-1,Louisiana,Sun Belt,12,50,52,96.2,7,10,70.0,71,
2008,78,Jake Rogers,jake-rogers-1,Cincinnati,Big East,14,34,36,94.4,16,23,69.6,82,
2008,79,David Buehler,david-buehler-1,USC,Pac-10,13,65,66,98.5,9,13,69.2,92,
2008,80,Giorgio Tavecchio,giorgio-tavecchio-1,California,Pac-10,10,25,25,100.0,9,13,69.2,52,
2008,81,Nico Grasu,nico-grasu-1,Washington State,Pac-10,11,13,14,92.9,9,13,69.2,40,
2008,82,Leigh Tiffin,leigh-tiffin-1,Alabama,SEC,14,46,47,97.9,20,29,69.0,106,
2008,83,Sam Glusman,sam-glusman-1,Troy,Sun Belt,13,48,52,92.3,20,29,69.0,108,
2008,84,John Potter,john-potter-1,Western Michigan,MAC,13,41,43,95.3,11,16,68.8,74,
2008,85,Tanner Siewert,tanner-siewert-1,Western Kentucky,Ind,11,14,17,82.4,11,16,68.8,47,
2008,86,Barrett Way,barrett-way-1,Ohio,MAC,12,32,35,91.4,13,19,68.4,71,
2008,87,Kevin Goessling,kevin-goessling-1,Fresno State,WAC,13,46,47,97.9,15,22,68.2,91,
2008,88,Grant Mahoney,grant-mahoney-1,Iowa State,Big 12,12,33,33,100.0,17,25,68.0,84,
2008,89,Ben Hartman,ben-hartman-1,East Carolina,CUSA,11,24,26,92.3,21,31,67.7,87,
2008,90,Ben Bell,ben-bell-1,Houston,CUSA,11,48,50,96.0,10,15,66.7,78,
2008,91,Ben Parks,ben-parks-1,Baylor,Big 12,12,39,44,88.6,6,9,66.7,57,
2008,92,Casey Barth,casey-barth-1,North Carolina,ACC,11,33,33,100.0,10,15,66.7,63,
2008,93,Daniel Murray,daniel-murray-1,Iowa,Big Ten,13,14,14,100.0,6,9,66.7,32,
2008,94,Jay Wooten,jay-wooten-1,North Carolina,ACC,13,11,11,100.0,4,6,66.7,23,
2008,95,Jimmy Stevens,jimmy-stevens-1,Oklahoma,Big 12,14,94,99,94.9,8,12,66.7,118,
2008,96,Jordan Mannisto,jordan-mannisto-1,Houston,CUSA,10,14,14,100.0,2,3,66.7,20,
2008,97,Justin Kahut,justin-kahut-1,Oregon State,Pac-10,12,36,38,94.7,16,24,66.7,84,
2008,98,K.C. Lopata,kc-lopata-1,Michigan,Big Ten,12,27,29,93.1,10,15,66.7,57,
2008,99,Lane Yoshida,lane-yoshida-1,San Diego State,MWC,12,27,29,93.1,8,12,66.7,51,
2008,100,Matt Williams,matt-williams-1,Texas Tech,Big 12,6,33,33,100.0,2,3,66.7,39,
2008,101,Matthew Campbell,matthew-campbell-1,Army,Ind,12,15,15,100.0,8,12,66.7,39,
2008,102,Nick Cattoi,nick-cattoi-1,UCF,CUSA,5,9,10,90.0,4,6,66.7,21,
2008,103,Nick Landess,nick-landess-1,Wyoming,MWC,12,4,4,100.0,2,3,66.7,10,
2008,104,Ryan Succop,ryan-succop-1,South Carolina,SEC,13,30,30,100.0,20,30,66.7,90,
2008,105,Steve Aponavicius,steve-aponavicius-1,Boston College,ACC,14,41,41,100.0,14,21,66.7,83,
2008,106,Zac Minturn,zac-minturn-1,Western Kentucky,Ind,5,7,8,87.5,2,3,66.7,13,
2008,107,Kyle Brotzman,kyle-brotzman-1,Boise State,WAC,13,50,50,100.0,17,26,65.4,101,
